,street,latitude,longitude,plz
462,Riehentorstrasse 18,47.55922289999999,7.5960018,4058
463,Giornicostrasse 104,47.528126,7.599960199999999,4059
464,Riehenring 190,47.5733948,7.598267700000001,4058
465,"Kohlenberggasse 19, 21, 23",47.55267740000001,7.5877059,4051
466,Luzernerring 122,47.5661413,7.564502099999999,4056
467,Hirzbrunnenschanze 48,47.5664601,7.616633599999999,4058
468,Hirzbrunnenschanze 8,47.5669924,7.615558900000001,4058
469,Bärenfelserstrasse 47,47.5680343,7.5875667,4057
470,Spalentorweg 41,47.5555119,7.5792375,4051
471,Kahlstrasse 16,47.5450802,7.5926261,4053
472,Ryffstrasse 42,47.5681707,7.5773556,4056
473,Clarastrasse 56,47.56309539999999,7.5987505,4058
474,Mittlere Strasse 147,47.564541,7.5746214,4056
475,Gasstrasse 47,47.5692964,7.5757049,4056
476,Schützenmattstrasse 31,47.55582090000001,7.581127,4051
477,Palmenstrasse 26,47.5563949,7.5733563,4055
478,Morgartenring 2,47.5569406,7.5646798,4054
479,Edisonstrasse 3,47.5464186,7.583082000000001,4053
480,Nadelberg 7,47.5586856,7.585733299999999,4051
481,Bäumlihofstrasse 73,47.5639629,7.614645299999999,4058
482,Schäublinstrasse 115,47.5322942,7.5831339,4059
483,Gartenstrasse 1,47.5512962,7.598343099999999,4052
484,Gartenstrasse 3,47.5511885,7.598196600000001,4052
485,Gartenstrasse 5,47.5510718,7.598050199999999,4052
486,Göschenenstrasse 50,47.5472316,7.5606718,4054
487,Neuweilerstrasse 41,47.5461751,7.5614271,4054
488,Im Heimatland 3,47.5647813,7.614661300000001,4058
489,Flughafenstrasse 48,47.5681222,7.570633,4056
490,Kleinriehenstrasse 68,47.5676633,7.6153803,4058
491,Hirzbrunnenstrasse 7,47.5681798,7.613731399999999,4058
492,Tüllingerstrasse 60,47.5679691,7.6178877,4058
493,Lenzgasse 10,47.5679948,7.5718818,4056
494,Dorfstrasse 11,47.5822249,7.5921616,4057
495,Pfeffingerstrasse 69,47.5431848,7.5909204,4053
496,Krachenrain 12,47.5361521,7.590581599999999,4059
497,Grellingerstrasse 12,47.551392,7.6069784,4052
498,Hirzbrunnenschanze 78,47.5661084,7.6172436,4058
499,Im Heimatland 80,47.5649404,7.6164956,4058
500,Rebgasse 66,47.5591327,7.596200799999999,4058
501,Blauenstrasse 40,47.5548717,7.572991600000001,4054
502,"Blotzheimerstrasse 15, 17",47.5613085,7.567453800000001,4055
503,Schwarzwaldallee 27,47.5600556,7.611337299999999,4058
504,Nonnenweg 47,47.55870969999999,7.575481599999999,4055
505,Angensteinerstrasse 35,47.5500203,7.604488799999999,4052
506,Im Zimmerhof 2,47.554484,7.573840899999999,4054
507,Allschwilerstrasse 75,47.5572749,7.569924999999999,4055
508,Lehenmattstrasse 200,47.5497161,7.620948200000001,4052
509,General Guisan-Str. 51,47.5506234,7.567959399999999,4054
510,Metzerstrasse 16,47.5644019,7.5778553,4056
511,Laupenring 129,47.547449,7.567566500000001,4054
512,"Bruderholzstrasse 172, 172A",47.5325502,7.5954357,4059
513,St. Jakobs-Strasse 3,47.5509309,7.595844499999999,4052
514,Blauenstrasse 86,47.5535147,7.572124699999999,4054
515,Auf dem Hummel 28,47.53071689999999,7.592823699999999,4059
516,Gemsberg 5,47.55670509999999,7.586401,4051
517,Austrasse 98,47.55518619999999,7.5781536,4051
518,Näfelserstrasse 16,47.5587045,7.5659719,4055
519,"Wiesendamm 20, 22",47.5807497,7.592356799999998,4057
520,Hardrain 18,47.5457373,7.6174146,4052
521,Horburgstrasse 80,47.5709425,7.595411700000001,4057
522,Hirzbrunnenschanze 68,47.5661993,7.616645999999999,4058
523,Gundeldingerstrasse 430,47.5379475,7.5997641,4053
524,"Grenzacherstrasse 69, 71",47.5592152,7.601608700000001,4058
525,Schönaustrasse 10,47.5675795,7.599475000000001,4058
526,Kleinhüningerstrasse 138,47.5783418,7.590328899999999,4057
527,St. Alban-Kirchrain 2,47.5536468,7.602535,4052
528,St. Alban- Rheinweg 96,47.5549495,7.603469,4052
529,Thumringerstrasse 11,47.5677895,7.6177542,4058
530,Unterer Batterieweg 25,47.5406771,7.5869243,4053
531,Holeestrasse 31,47.54452879999999,7.573124999999999,4054
532,Mülhauserstrasse 50,47.5686955,7.580215799999999,4056
533,Hardstrasse 143,47.5483489,7.609173999999999,4052
534,Aeschengraben 26,47.5504494,7.592708,4051
535,Wollbacherstrasse 4,47.5663582,7.618546699999999,4058
536,Spalenvorstadt 9,47.5570449,7.583307099999999,4051
537,Hirzbodenweg 84,47.54862199999999,7.606876700000001,4052
538,Gerbergässlein 2,47.5564457,7.5877563,4051
539,Andreas Heusler-Strasse 30,47.5471263,7.602501699999999,4052
540,Mittlere Strasse 36,47.5615028,7.5783896,4056
541,Gundeldingerrain 113,47.5344594,7.5920111,4059
542,Hegenheimerstrasse 108,47.5621447,7.5676418,4055
543,Hegenheimerstrasse 110,47.56221679999999,7.567522400000001,4055
544,Muespacherstrasse 55,47.5623066,7.567602299999999,4055
545,Muespacherstrasse 53,47.5623605,7.567668899999999,4055
546,"Muespacherstrasse 51,",47.56241439999999,7.5677222,4055
547,Muespacherstrasse 49,47.5624773,7.567788800000001,4055
548,Lerchenstrasse 65,47.5377446,7.590094700000001,4059
549,Wanderstrasse 24,47.55285360000001,7.568203899999999,4054
550,Im tiefen Boden 36,47.5305234,7.590652800000001,4059
551,Riehenring 99,47.565525,7.5978276,4058
552,Tellstrasse 54,47.5430414,7.597282399999999,4053
553,Münsterberg 4,47.5552416,7.5911471,4051
554,Rütlistrasse 32,47.5547859,7.5771897,4051
555,Delsbergerallee 56,47.5404572,7.599479499999999,4053
556,Schweizergasse 42,47.5500374,7.5769914,4054
557,Feldbergstrasse 146,47.5672168,7.5970884,4057
558,Schwarzwaldallee 101,47.5628822,7.6095393,4058
559,Heuberg 6,47.5565209,7.585165699999998,4051
560,Drosselstrasse 35,47.53779189999999,7.5883152,4059
561,Riehenring 25,47.561888,7.600407700000001,4058
562,Marignanostrasse 21,47.5351683,7.5863025,4059
563,Amerbachstrasse 78,47.5692159,7.5952738,4057
564,Leimenstrasse 59,47.552298,7.5809776,4051
565,Klybeckstrasse 40,47.5646699,7.5916328,4057
566,Hirzbrunnenallee 35,47.5673193,7.613460399999999,4058
567,Lehenmattstrasse 189,47.5504312,7.621137399999999,4052
568,Türkheimerstrasse 60,47.5595841,7.573282499999999,4055
569,Landskronstrasse 4,47.56939879999999,7.5787425,4056
570,Neuensteinerstrasse 26,47.5400402,7.601310100000001,4053
571,Efringerstrasse 96,47.5707591,7.5965639,4057
572,Gärtnerstrasse 112,47.5794272,7.592632099999999,4057
573,Utengasse 44,47.5595048,7.5936774,4058
574,Frobenstrasse 37,47.544574,7.585875100000001,4053
575,Allschwilerstrasse 69,47.5567417,7.571250399999999,4055
576,Bachofenstrasse 15,47.53927299999999,7.5905241,4053
577,Schützenmattstrasse 83,47.5534269,7.577983199999999,4051
578,Beim Wasserturm 29,47.5265526,7.592957699999999,4059
579,Im langen Loh 272,47.5465492,7.559581,4054
580,Klingental 15,47.5616681,7.590056300000001,4058
581,Feldbergstrasse 12,47.565466,7.5880473,4057
582,Hauensteinstrasse 136,47.53353629999999,7.596258100000001,4059
583,"Augustinergasse 1, 3",47.557953,7.5905374,4051
584,Weiherweg 24,47.5540841,7.577440299999999,4054
585,"Reinacherstrasse 259, 261",47.5332765,7.6053306,4053
586,General Guisan-Strasse 51,47.5506234,7.567959399999999,4054
587,Blauenstrasse 51,47.5542062,7.572950100000001,4054
588,Grellingerstrasse 87,47.5482203,7.6048297,4052
589,Blauenstrasse 7,47.55565319999999,7.573905999999999,4054
590,Jakobsbergerholzweg 4,47.53419239999999,7.6045331,4053
591,Metzerstrasse 11,47.5640393,7.578157099999999,4056
592,Mittlere Strasse 143,47.564412,7.574743100000001,4056
593,Bündnerstrasse 52,47.5591886,7.5661356,4055
594,Klingentalstrasse 71,47.56477049999999,7.5971343,4057
595,Eichhornstrasse 15,47.5350329,7.6002334,4059
596,Lindenberg 21,47.5590439,7.5951167,4058
597,St. Galler-Ring 197,47.55158549999999,7.5681477,4054
598,Dornacherstrasse 145,47.5427009,7.591488200000001,4053
599,Käferholzstrasse 127,47.5651958,7.6200045,4058
600,Hegenheimerstrasse 64,47.5611072,7.570482799999999,4055
601,Erlenstrasse 46,47.5685005,7.60107,4058
602,Marignanostrasse 91,47.5322665,7.584437400000001,4059
603,Burgfelderstrasse 33,47.5627516,7.571789,4055
604,"Gartenstrasse 1, 3, 5",47.5512962,7.598343099999999,4052
605,Fürstensteinerstrasse 50,47.5373999,7.5990055,4053
606,Gärtnerstrasse,47.57774999999999,7.591799999999999,4057
607,Allschwilerstrasse 117,47.5570572,7.5668087,4055
608,Kandererstrasse 36,47.5657577,7.5909964,4057
609,Fäschengasse 5,47.5302284,7.594933699999999,4059
610,Steinenring 48,47.5507443,7.5800354,4051
611,Kleinriehenstrasse 62,47.5675438,7.615177,4058
612,Hammerstrasse 114,47.5659213,7.5956299,4057
613,Largitzenstrasse 54,47.5667581,7.567617899999999,4056
614,Bachofenstrasse 20,47.53968709999999,7.590206499999999,4053
615,Elsässerstrasse 79,47.5701098,7.5782925,4056
616,Gemsberg 9,47.5562944,7.5864937,4051
617,Brunnmattstrasse 11,47.5401607,7.5905476,4053
618,Weiherhofstrasse 94,47.5487361,7.558217699999999,4054
619,Fürstensteinerstrasse 32,47.5377524,7.597744799999999,4053
620,Blauensteinerstrasse 4,47.5442414,7.582370199999999,4053
621,Thiersteinerallee 52,47.5412427,7.597223899999999,4053
622,Riehenstrasse 276,47.5680483,7.613104,4058
623,Sevogelstrasse 9,47.5518921,7.605041600000001,4052
624,Glaserbergstrasse 69,47.5654814,7.567570099999999,4056
625,Drosselstrasse 38,47.5373437,7.5871717,4059
626,Vogesenstrasse 23,47.5658647,7.578427599999999,4056
627,Lenzgasse 2,47.5675726,7.571428900000001,4056
628,Horburgstrasse 112,47.5716567,7.5969675,4057
629,Friedensgasse 56,47.5617129,7.576781999999999,4056
630,Färberstrasse 3,47.5767837,7.5921859,4057
631,Giessliweg 70,47.5803023,7.5905611,4057
632,Ackerstrasse 45,47.5780895,7.5908339,4057
633,Morgartenring 176,47.5501673,7.5655538,4054
634,Predigerhofstrasse 77,47.5242177,7.5902821,4059
635,Klingentalgraben 33,47.5641764,7.590754400000001,4057
636,Pfeffelstrasse 21,47.5591993,7.5715941,4055
637,Winkelriedplatz 9,47.5429021,7.5887153,4053
638,Gasstrasse 3,47.5704013,7.5778392,4056
639,Breisacherstrasse 11,47.564277,7.589479,4057
640,Klybeckstrasse 174,47.5704992,7.5905863,4057
641,Alemannengasse 27,47.55792049999999,7.600492099999999,4058
642,Hardstrasse 8,47.5517864,7.6015595,4052
643,Gellertstrasse 41,47.5516515,7.6139405,4052
644,Kirchgasse 11,47.5591126,7.597875800000001,4058
645,Freie Strasse 2A,47.5575468,7.5883938,4001
646,Maiengasse 61,47.5607195,7.577352400000001,4056
647,St. Jakobs-Strasse 60,47.5478444,7.597044200000001,4052
648,Unterer Rheinweg 100,47.5668434,7.5869747,4057
649,"Hirzbodenweg 15, 17",47.550724,7.6086502,4052
650,Landkronstrasse 95,47.5669532,7.574436899999998,4056
651,Landskronstrasse 97,47.5668885,7.574328699999999,4056
652,Am Krayenrain 8,47.5657348,7.575611699999999,4056
653,Hiltalingerstrasse 1,47.5864143,7.5928962,4057
654,Hohe Winde-Strasse 96,47.5329056,7.5903865,4059
655,Chrischonastrasse 56,47.55967099999999,7.6036164,4058
656,Schlossgasse 15,47.5768869,7.588903299999999,4057
657,Haltingerstrasse 27,47.56587270000001,7.593430199999999,4057
658,Schützenmattstrasse 69,47.5540911,7.5790345,4051
659,Hegenheimerstrasse 24,47.5605346,7.5731996,4055
660,Nufenenstrasse 23,47.5497654,7.562922599999999,4054
661,Lehenmattstrasse 160,47.5505982,7.6204863,4052
662,Lehenmattstrasse 158,47.5507153,7.620380399999999,4052
663,Reiterstrasse 53,47.5472897,7.565175099999999,4054
664,"Herrengrabenweg 23, 23A",47.55532220000001,7.572275299999998,4054
665,Karl Jaspers-Allee 12,47.5473833,7.6114026,4052
666,Amselstrasse 18,47.5382699,7.587240700000001,4059
667,Thiersteinerallee 42,47.5415662,7.5974241,4053
668,Sonnenweg 21,47.5494013,7.6090711,4052
669,Marschalkenstrasse 35,47.5496454,7.5738553,4054
670,"Herrengrabenweg 44, 46",47.55475029999999,7.571457199999999,4054
671,St. Galler-Ring 85,47.5568205,7.5675227,4055
672,"Benkenstrasse 78,",47.547482,7.5755072,4054
673,Benkenstrasse 76,47.5473886,7.5752638,4054
674,Oberwilerstrasse 94,47.5474296,7.5759761,4054
675,Oberwilerstrasse 98,47.5471538,7.575785199999999,4054
676,Arlesheimerstrasse 16,47.5388708,7.599872599999999,4053
677,Farnsburgerstrasse 42,47.5548269,7.613539100000001,4052
678,Dornacherstrasse 309,47.53970839999999,7.6011508,4053
679,Wasserstrasse 10,47.5695197,7.5798832,4056
680,Mühlenberg 4,47.554588,7.5982732,4052
681,St. Alban-Rheinweg 244,47.5569657,7.614675399999999,4052
682,Lehenmattstrasse 254,47.5477645,7.620888399999999,4052
683,Blumenrain 20,47.5610693,7.587118100000001,4051
684,Nonnenweg 58,47.5590485,7.575658,4055
685,"Breisacherstrasse 58, 60",47.5667328,7.589073999999999,4057
686,"Steinenbachgässlein 11, 13",47.5533687,7.5886511,4051
687,Benkenstrasse 22,47.5489299,7.5720451,4054
688,Hardstrasse 70,47.5496759,7.605764199999999,4052
689,Spalenberg 52,47.5568835,7.5849401,4051
690,Gerbergasse 20,47.5570388,7.5880768,4001
691,Thiersteinerallee 29,47.5420235,7.5984482,4053
692,Grellingerstrasse 64,47.549139,7.605584100000001,4052
693,Bättwilerstrasse 8,47.54964700000001,7.572407300000001,4054
694,Hardstrasse 11,47.55193879999999,7.6019054,4052
695,Schaffhauserrheinweg 81,47.5573696,7.6029051,4058
696,Grenzacherweg 80,47.5586293,7.602536999999999,4058
697,Bruderholzweg 32,47.5388945,7.591133999999999,4053
698,Reiterstrasse 26,47.5487106,7.565284699999999,4054
699,Colmarerstrasse 50,47.56006319999999,7.5711711,4055
700,Wartenbergstrasse 47,47.547129,7.6069384,4052
701,Paradieshofstrasse 70,47.54970910000001,7.5594665,4054
702,Schertlingasse 26,47.55183470000001,7.585498299999999,4051
703,Flughafenstrasse 35,47.5676005,7.5706848,4056
704,"St. Johanns-Vorstadt 15, 17",47.5628111,7.5846622,4056
705,Oberer Batterieweg 64,47.5311813,7.5884427,4059
706,Im Sesselacker 67,47.5363185,7.600556099999999,4059
707,Haltingerstrasse 102,47.5664791,7.597298899999999,4057
708,Schützengraben 31,47.55616670000001,7.5806741,4051
709,Grellingerstrasse 9,47.5514631,7.6075765,4052
710,Marschalkenstrasse 33,47.54987,7.5740152,4054
711,Kluserstrasse 23,47.5495769,7.5743585,4054
712,General Guisan-Strasse 46,47.5512346,7.568279699999999,4054
713,Casinostrasse 12,47.5465549,7.599511199999998,4052
714,Hagentalerstrasse 4,47.5612942,7.5726691,4055
715,Kanonengasse 19,47.5534074,7.5864857,4051
716,Oberwilerstrasse 68,47.5485984,7.576961099999998,4054
717,Efringerstrasse 81,47.5698271,7.5960814,4057
718,Aescherstrasse 18,47.5488395,7.573821499999999,4054
719,Aescherstrasse 23,47.5487921,7.5741624,4054
720,Steinenvorstadt 50,47.5522454,7.5879173,4051
721,Kluserstrasse 26,47.549411,7.5743462,4054
722,Pfluggässlein 10,47.5560659,7.589309699999999,4001
723,Elisabethenstrasse 2,47.5535985,7.5916941,4051
724,Paradieshofstrasse 80,47.54947240000001,7.5593618,4054
725,Karpfenweg 26,47.5508708,7.6187204,4052
726,Bergalingerstrasse 7,47.5598319,7.6105659,4058
727,Holbeinplatz 4,47.5554436,7.583595099999999,4051
728,Gellertstrasse 46,47.5511987,7.6100067,4052
729,Gellertstrasse 32,47.5515774,7.6093703,4052
730,Hirzbodenweg 7,47.5510834,7.608903700000001,4052
731,Gellertstrasse 34,47.5514801,7.6097762,4052
732,Gellertstrasse 40,47.55100179999999,7.6093552,4052
733,Gellertstrasse 44,47.5510639,7.6099399,4052
734,Untere Rebgasse 17,47.5621419,7.592236799999999,4058
735,Laufenstrasse 26,47.5418337,7.599125,4053
736,Münsterberg  16,47.55555,7.591215,4051
737,Froburgstrasse 19,47.5556478,7.6120025,4052
738,Eulerstrasse 23,47.554763,7.581268300000001,4051
739,Unter der Batterie 3,47.5300646,7.589568399999999,4059
740,Grellingerstrasse 31,47.550133,7.6068948,4052
741,Weiherhofstrasse 107,47.5476389,7.5582019,4054
742,Freie Strasse 82,47.5544623,7.5914279,4051
743,Rosentalstrasse 31,47.5653002,7.604218500000001,4058
744,Röttelerstrasse 6,47.5692067,7.6171148,4058
745,Arbedostrasse 15,47.5300952,7.5867665,4059
746,Karl Barth-Platz 2,47.5477734,7.609092400000001,4052
747,Schäublin-Strasse 93,47.533094,7.583680499999999,4059
748,"Schützengraben 54, 56",47.55728999999999,7.5814212,4051
749,Gotthelfstrasse 102,47.5569625,7.568788599999999,4054
750,Oberwilerstrasse 82,47.5481223,7.576547999999999,4054
751,Chrischonastrasse 53,47.5599323,7.6032851,4058
752,Jurastrasse 67,47.5410228,7.5907521,4053
753,"Hebelstrasse 75, 77, 79",47.56201590000001,7.5787596,4056
754,Freie Strasse 45,47.55641869999999,7.5901877,4001
755,Jurastrasse 46,47.54150509999999,7.590746500000001,4053
756,Chrischonastrasse 37,47.55969820000001,7.6020312,4058
757,Beckenstrasse 9,47.5720204,7.5750415,4056
758,Schwarzwaldallee 20,47.5603697,7.6117635,4058
759,Binningerstrasse 5,47.55066410000001,7.586637499999999,4051
760,Hardstrasse 129,47.548889,7.608843599999999,4052
761,Friedrichstrasse 9,47.55637189999999,7.574262999999998,4055
762,Rixheimerstrasse 16,47.5605874,7.568847199999999,4055
763,Markircherstrasse 60,47.5649481,7.5617354,4055
764,"Oltingerstrasse 23, 25",47.56699810000001,7.5622451,4055
765,Lehenmattstrasse 320,47.5446532,7.620559,4052
766,"Rosentalstrasse 28, 30, 32",47.56495839999999,7.6042839,4058
767,Rebgasse 52,47.5595022,7.595590700000001,4058
768,Solothurnerstrasse 45,47.5439777,7.590431700000001,4053
769,Dornacherstrasse 38,47.5446846,7.5854757,4053
770,In den Ziegelhöfen 65,47.5456199,7.5623684,4054
771,Sonnenbergstrasse 53,47.5367252,7.5924559,4059
772,Sevogelstrasse 109,47.5482559,7.600072399999999,4052
773,Spalenvorstadt 10,47.5574125,7.583134099999999,4051
774,Blumenrain 14,47.5608621,7.587343400000001,4051
775,Eichenstrasse 8,47.55669289999999,7.5700433,4054
776,Am Krayenrain 6,47.5658123,7.575785299999999,4056
777,Furkastrasse 54,47.5483006,7.561829899999999,4054
778,Lange Gasse 49,47.5518687,7.600603199999999,4052
779,Oberalpstrasse,47.549375,7.564284400000001,4054
780,Realpstrasse 32,47.54903179999999,7.5676899,4054
781,Largitzenstrasse 11,47.56776379999999,7.569436100000001,4056
782,Holbeinstrasse 54,47.5521427,7.5837987,4051
783,Hirzbodenweg 102,47.5481552,7.6062775,4052
784,Tellstrasse 17,47.5432202,7.595936199999999,4053
785,Peter Ochs-Strasse 25,47.5312808,7.5948438,4059
786,Peter Ochs-Strasse 29,47.5312905,7.594325899999999,4059
787,Niklaus von Flüe-Strasse 11,47.5342936,7.597995900000001,4059
788,Clarastrasse 22,47.5624009,7.596400500000001,4058
789,Eulerstrasse 73,47.5569077,7.5777797,4051
790,Wasgenring 49,47.5622473,7.5642936,4055
791,Eichhornstrasse 5,47.5352134,7.5997293,4059
792,Dornacherstrasse 279,47.5403049,7.599040700000001,4053
793,St. Johanns-Ring 134,47.5623618,7.5744322,4056
794,Reinacherstrasse 90,47.5382103,7.6034488,4053
795,Tellstrasse 19,47.543214,7.596034299999999,4053
796,Holeestrasse  71,47.544963,7.5709211,4054
797,St.  Alban-Vorstadt 104,47.5534727,7.601728,4052
798,Feldbergstrasse 40,47.565976,7.5901084,4057
799,Feldbergstrasse 38,47.56596709999999,7.590015299999999,4057
800,Feldbergstrasse  36,47.5659492,7.589935599999999,4057
801,Matthäusstrasse 10,47.5668735,7.591532799999999,4057
802,Matthäusstrasse 14,47.5669051,7.591757299999999,4057
803,Müllheimerstrasse 56,47.566206,7.593045800000001,4057
804,Kandererstrasse 23,47.56573299999999,7.5902273,4057
805,Im Surinam 4,47.567395,7.6109757,4058
806,Unterer Rheinweg 18,47.5614429,7.5903214,4058
807,Delsbergerallee 57,47.5396025,7.599636299999999,4053
808,Markgräflerstrasse 7,47.5701655,7.5911601,4057
809,Markgräflerstrasse 9,47.5701656,7.591267599999999,4057
810,Allschwilerstrasse 120,47.5572988,7.565225600000001,4055
811,Niklaus von Flüe-Strasse 26,47.53453,7.598758300000001,4059
812,"Murtengasse 10, 12",47.5533155,7.5784579,4051
813,Oetlingerstrasse 161,47.5679307,7.5945524,4057
814,Rütimeyerstrasse 72,47.54787100000001,7.576055899999999,4054
815,"Benkenstrasse 48, 50",47.5481437,7.573572500000001,4054
816,Knöringerstrasse 1,47.5633948,7.5676847,4055
817,Bruderholzallee 239,47.5343676,7.6000588,4059
818,Hirzbodenweg 44,47.5499786,7.607943700000001,4052
819,Marschalkenstrasse 55,47.5490889,7.573279700000001,4054
820,"Rastatterstrasse 5, 7, 9",47.5800698,7.589590100000001,4057
821,Rastatterstrasse 15,47.57943150000001,7.589203899999999,4057
822,Rastatterstrasse 17,47.57938619999999,7.589408799999999,4057
823,Rastatterstrasse 19,47.5793319,7.589627299999999,4057
824,Realpstrasse 30,47.5490587,7.567769699999999,4054
825,"Rennweg 20, 22",47.5509898,7.6052236,4052
826,Zähringerstrasse 16,47.56991319999999,7.588243299999999,4057
827,Gerbergasse 45,47.5559138,7.588751299999999,4001
828,Feierabendstrasse 74,47.5538932,7.579127,4051
829,Hirzbodenweg 96,47.548263,7.6063974,4052
830,Luftmattstrasse 7,47.5479716,7.602623799999999,4052
831,Austrasse 87,47.55496489999999,7.577881,4051
832,Pfeffingerstrasse 24,47.5447844,7.591868099999999,4053
833,Nonnenweg 45,47.5586281,7.575538799999999,4055
834,Oberer Batterieweg 84,47.53043479999999,7.588467199999999,4059
835,Erstfeldstrasse 67,47.547762,7.560912099999999,4054
836,Freie Strasse 72,47.5548224,7.5911396,4051
837,Reinacherstrasse 104,47.5375648,7.603295799999999,4053
838,General Guisan-Strasse 14,47.552186,7.570166599999999,4054
839,Salinenstrasse 15,47.546761,7.6092574,4052
840,Reinacherstrasse 128,47.5362145,7.604141599999999,4053
841,Im Sesselacker 50,47.5361574,7.599997799999999,4059
842,Seltisbergerstrasse 90,47.5276194,7.5955103,4059
843,C.F. Meyer- Strasse 60,47.529351,7.591890199999999,4059
844,Furkastrasse 9,47.5469156,7.561813399999999,4054
845,Weiherweg 16,47.5541734,7.577932100000001,4054
846,Weiherweg 14,47.5542002,7.578064999999999,4054
847,Steinbühlallee 29,47.55137980000001,7.5586753,4054
848,Schlettstadterstrasse 32,47.5588475,7.572549899999999,4055
849,Kapellenstrasse 18,47.550185,7.601953099999998,4052
850,St. Galler-Ring 168,47.5529716,7.567194600000001,4054
851,Austrasse 108,47.5553249,7.577695899999999,4051
852,Hauensteinstrasse 114,47.5341234,7.594453700000001,4059
853,Lehenmattstrasse 249,47.5477342,7.621355,4052
854,C.F. Meyer-Strasse 21,47.5312034,7.5922009,4059
855,Burgfelderstrasse 3,47.5618954,7.573354800000001,4055
856,Bläsiring 50,47.5684742,7.590260799999999,4057
857,Bläsiring 48,47.56848799999999,7.590047200000001,4057
858,Klybeckstrasse 83,47.5683501,7.5902613,4057
859,Heuberg 16,47.5562864,7.585709800000001,4051
860,Gellerstrasse 25,47.5518081,7.6114833,4052
861,Gellertstrasse 27A,47.552859,7.6123635,4052
862,Gellertstrasse 27,47.5517083,7.612040899999999,4052
863,Im langen Loh 275,47.5468635,7.560033300000001,4054
864,Schauenburgerstrasse 26,47.5545321,7.609973099999999,4052
865,Gundeldingerrain 159,47.533592,7.594996699999999,4059
866,Gundeldingerrain 165,47.5335498,7.5952606,4059
867,Hardstrasse 102,47.5487289,7.6075944,4052
868,Jungstrasse 32,47.5673392,7.578763699999999,4056
869,Marschalkenstrasse 45,47.5493849,7.5735624,4054
870,Birsigstrasse 133,47.5506407,7.576381800000001,4054
871,"Burgfelderstrasse 11, 25",47.5621874,7.5726935,4055
872,Aeschengraben 13,47.5500441,7.5941888,4051
873,Burgunderstrasse 25,47.5529844,7.5795184,4051
874,Breisacherstrasse 127,47.5693418,7.588456799999999,4057
875,Allschwilerstrasse 96,47.5574322,7.5674843,4055
876,Weiherweg 74,47.553423,7.5735991,4054
877,Hardstrasse 79,47.5501258,7.6056593,4052
878,Unter der Batterie 5,47.530092,7.589249700000001,4059
879,Colmarerstrasse 126,47.5576733,7.5685089,4055
880,Habsburgerstrasse 14,47.5620552,7.571530200000001,4055
881,Wasgenring 131,47.55935969999999,7.5648715,4055
882,Murtengasse 14,47.5531918,7.5786554,4051
883,Sonnenweg 25,47.54936499999999,7.609270200000001,4052
884,Strassburgerallee 19,47.5638965,7.572044399999999,4055
885,Hegenheimerstrasse 36,47.5605745,7.5723018,4055
886,Fatiostrasse 6,47.5672838,7.579933,4056
887,Fatiostrasse 8,47.567239,7.5798265,4056
888,Andlauerstrasse 4,47.5686857,7.5880696,4057
889,Oetlingerstrasse 63,47.5678001,7.5907509,4057
890,Kleinriehenstrasse 76,47.5678107,7.615654699999999,4058
891,Gerbergässlein 22,47.5560763,7.588260099999999,4051
892,St. Johanns-Vorstadt 78,47.5651751,7.5834089,4056
893,Sennheimerstrasse 44,47.5541917,7.57007,4054
894,Eulerstrasse 54,47.5561413,7.579358799999999,4051
895,Hasenmattstrasse 5,47.5331915,7.591795,4059
896,Allschwilerstrasse 17,47.5558317,7.574398899999999,4055
897,Marignanostrasse 83,47.53276899999999,7.5846491,4059
898,Jakobsbergerholzweg 18,47.5339574,7.603908799999999,4053
899,St. Johanns-Ring 130,47.5624394,7.5747039,4056
900,Sommergasse 15,47.5633867,7.5747537,4056
901,Sommergasse 47,47.5643142,7.5737728,4056
902,Blauenstrasse 10,47.5556715,7.5735649,4054
903,Ahornstrasse 51,47.5572899,7.5715983,4055
904,Aeschenvorstadt 21,47.553003,7.593180299999999,4051
905,Predigerhofstrasse 55,47.52497349999999,7.590032,4059
906,Eichenstrasse 27,47.55571080000001,7.5706555,4054
907,In den Ziegelhöfen 140,47.5452735,7.5582365,4054
908,Sustenstrasse 27,47.5451366,7.560149,4054
909,Unterer Batterieweg 15,47.541238,7.587182599999999,4053
910,"Dornacherstrasse 67, 69",47.5443028,7.587236,4053
911,Unterer Batterieweg 17,47.5411661,7.587142500000001,4053
912,Rotbergerstrasse 22,47.5491995,7.5770731,4054
913,Ahornstrasse 18,47.55766819999999,7.5734637,4055
914,Im langen Loh 122,47.55111669999999,7.560866600000001,4054
915,Im langen Loh 124,47.5509908,7.560826499999999,4054
916,Im langen Loh 126,47.55086499999999,7.5607731,4054
917,Reiterstrasse 48,47.54742599999999,7.564808599999999,4054
918,In den Ziegelhöfen 171,47.544843,7.5570135,4054
919,Rheingasse 38,47.5597315,7.592296299999999,4058
920,St. Alban-Ring 235,47.54719670000001,7.6084211,4052
921,Breisacherstrasse 123,47.5689887,7.588452699999999,4057
922,Sonnenweg 2,47.5493579,7.608034799999999,4052
923,Marschalkenstrasse 11,47.5503821,7.574515700000001,4054
924,Rheinländerstrasse 14,47.5636438,7.5778275,4056
925,Beim Wasserturm 34,47.52580709999999,7.592145599999998,4059
926,Unterer Heuberg 13,47.5563565,7.5871449,4051
